word,label,x,y
rahustavam,0,23.1983401196,3.3119049517000003
stiilsem,0,-32.2892112738,5.8514883393
üksikum,0,9.3532222796,-5.9230649499
vasem,0,55.3673709456,-3.0800069536000003
Eesti-kesksem,0,19.6682261522,-3.5238508332
alatum,0,-27.012730471999998,2.9707170667
prestiižikam,0,-38.2690233009,-4.0789918528
keskkonnasäästlikum,0,3.8839164178,-13.440633729000002
abitum,0,27.6998478531,4.9290657274
kaunim,0,-11.5847680819,-0.4817749043
tõepärasem,0,-4.2484172697,1.5557476107
haaravam,0,-17.3681952845,3.779661975
brutaalsem,0,9.5120188904,-2.2485377649
määravam,0,-10.6241384006,2.1521128064
kättesaadavam,0,14.0117261852,4.6376493852
õiglasem,0,-11.505422189,2.4487660921
tsiviliseeritum,0,37.0491166539,4.1042829727
võimalusterohkem,0,4.5409544881,7.8469476345
terasem,0,-4.1803994903,-0.0065030083
libedam,0,9.7504943429,-2.9843918761
lastesõbralikum,0,-27.401805026199998,-1.1702454247
tragim,0,-18.5102593591,-1.8315219431
ähvardavam,0,35.6905783899,-5.9702843127
kaamem,0,50.4143190099,-4.1680659462000005
rassistlikum,0,-1.8446926082,23.1494887448
ilusam,0,-15.4151441324,5.392755066
tillukesem,0,11.6702571173,-11.9245916205
arukam,0,1.0768829895,6.6902263842
revolutsioonilisem,0,-12.9057204705,-7.5627982555
hajusam,0,28.916864037899998,-15.0202356551
uudishimulikum,0,-13.4011728113,8.5347947367
verisem,0,-11.654824713599998,-5.2427270198
idiootsem,0,-19.7699080129,-2.144871281
moraalsem,0,6.8780828736,34.1765763701
uskumatum,0,-9.0150449446,-8.6603632763
plahvatusohtlikum,0,-15.078916776400002,-6.1066354239
vesisem,0,24.5882785017,0.6844731826
tühisem,0,-15.6510269297,1.053393415
ebaõiglasem,0,1.7512227488999998,-4.2021419551
pilkupüüdvam,0,-15.9248675988,-1.9239206926
noortepärasem,0,27.317378064,-3.8283032977
iseäralikum,0,-13.1082865917,-6.5009021670000005
mõttetum,0,-6.983099224199999,-3.9238153228
sihipärasem,0,39.637905219400004,7.530645614
sotsiaalsem,0,39.4583888165,11.6729043957
pikatoimelisem,0,20.1821483433,-5.0012305902
tõrjutum,0,3.7653794232,-8.9283763349
süvenenum,0,45.0966407171,-8.0147305053
ilmetum,0,21.0736043027,-11.365520213800002
õilsam,0,-11.6153086398,6.4027754335
hõrgum,0,-10.3360305925,-2.2044400877
toekam,0,32.3446734423,6.5761995577
sinisilmsem,0,-24.8548057625,-5.7732151775
ameerikalikum,0,-23.862373622699998,-1.4505787559
sümpaatsem,0,-1.8188459122,2.3915447487
fanaatilisem,0,-17.1408656247,-1.5471929713
atraktiivsem,0,10.8472820628,-0.5675301192000001
väheldasem,0,49.637408450600006,-3.7687907509
hinnatundlikum,0,-29.2063344471,-0.6508529707
suurem,0,12.550973823800001,0.6499137719
inimsõbralikum,0,17.3236801469,5.4663846881
absurdsem,0,13.556876819200001,-13.508859852999999
taskukohasem,0,21.2654265634,3.9214728603
arvukam,0,-7.504384195399999,-2.9986437911
ühemõttelisem,0,26.1541451798,-11.403804219300001
volatiilsem,0,27.1375264101,-3.4347686499
innovaatilisem,0,-42.309623146199996,0.0806151953
paljulubavam,0,-35.7589317184,-0.3790155331
vähesem,0,41.9472230936,-11.529431528699998
jazzilikum,0,35.864373779699996,-4.6720851532
toorem,0,6.1461098713,9.7773603492
roosam,0,29.2586119356,-8.3926724887
rammusam,0,1.9545675986,-3.5678907478
aktsepteeritavam,0,-1.9327314684,-7.3102482253
rohmakam,0,54.6487275726,24.7006087759
lühiajalisem,0,24.0868368257,18.3805034728
värskem,0,-20.5304325528,1.9306744647
õigustatum,0,12.514550169000001,-28.1799279914
käidavam,0,-41.244448299,-0.08244085450000001
püham,0,-40.6347773923,0.0239109373
õitsvam,0,-11.5308808168,-1.5558060973
